FCSUCURSAL,FCZONA,FCMAC,FDFECHA,FCVALORX,FCVALORY
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,24.55017446,12.88467032
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,16.84823706,21.14579058
2784,Banco Zona Espera,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,14.12472564,18.68945908
2784,Banco Zona Espera,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,14.12472564,18.68945908
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
2784,Hogar Muebles,9C:2E:A1:B9:AA:55,14/03/2021 21:08:00,23.1123723,26.79540622
